scenario,seed,algorithm,date,n_steps,daily_energy_kwh,daily_comfort_deviation_c,daily_comfort_rate_pct,daily_episode_return,daily_peak_simulated_power_w
reward_beta_1p0,43,PPO,2026-05-24,17,0.08061805555555555,1.8242292733206993,64.70588235294117,-43.81189764645188,64.49444444444445
reward_beta_1p0,43,DQN,2026-05-07,283,1.1380582175925924,0.7865929773611184,99.29328621908127,-378.1558125931963,64.49444444444445
reward_beta_1p0,43,DQN,2026-05-08,288,1.0332547453703704,0.9466979970926774,96.18055555555556,-409.4990231626909,64.49444444444445
reward_beta_1p0,43,DQN,2026-05-09,288,1.082969212962963,1.0615459407263492,99.30555555555556,-450.0252309291883,64.49444444444445
reward_beta_1p0,43,DQN,2026-05-10,288,1.0681892361111114,0.7276929044210015,98.26388888888889,-351.72555647324816,64.49444444444445
reward_beta_1p0,43,DQN,2026-05-11,283,1.1676181712962963,0.7288703520082634,92.226148409894,-371.32030961833857,64.49444444444445
reward_beta_1p0,43,DQN,2026-05-12,288,1.0534092592592592,0.902622514155991,98.95833333333334,-398.9552840769256,64.49444444444445
reward_beta_1p0,43,DQN,2026-05-13,288,1.0735637731481482,1.1280883482922544,97.91666666666666,-468.239444308169,64.49444444444445
reward_beta_1p0,43,DQN,2026-05-14,288,1.0708765046296296,0.7149134487911882,97.22222222222221,-349.1450732518615,64.49444444444445
reward_beta_1p0,43,DQN,2026-05-15,283,1.1286527777777777,0.8125066053456584,95.75971731448763,-385.739369312821,64.49444444444445
reward_beta_1p0,43,DQN,2026-05-16,288,1.0547528935185184,1.0159876512186525,96.875,-433.0544435509719,64.49444444444445
reward_beta_1p0,43,DQN,2026-05-17,288,1.0816255787037037,1.0402412011675408,97.22222222222221,-444.8394659362514,64.49444444444445
reward_beta_1p0,43,DQN,2026-05-18,288,1.104467361111111,0.6517981642936843,98.95833333333334,-336.21787131658084,64.49444444444445
reward_beta_1p0,43,DQN,2026-05-19,288,1.1340273148148148,0.8536448086144494,97.22222222222221,-400.84970488096104,64.49444444444445
reward_beta_1p0,43,DQN,2026-05-20,283,1.046691087962963,1.041428334068048,98.23321554770318,-433.8742185412573,64.49444444444445
reward_beta_1p0,43,DQN,2026-05-21,288,1.0695328703703704,1.0798447451097468,96.18055555555556,-454.59528659160725,64.49444444444445
reward_beta_1p0,43,DQN,2026-05-22,288,1.0722201388888888,0.7967055407418031,95.48611111111111,-373.9511957336389,64.49444444444445
reward_beta_1p0,43,DQN,2026-05-23,288,1.1219346064814815,0.8810523891081892,97.22222222222221,-406.49308806315827,64.49444444444445
reward_beta_1p0,43,DQN,2026-05-24,17,0.07524351851851853,2.530072595131397,47.05882352941176,-55.411234117233725,64.49444444444445
reward_beta_1p0,44,PPO,2026-05-07,283,1.1380582175925928,0.23441012016875165,100.0,-221.48806400775666,64.49444444444445
reward_beta_1p0,44,PPO,2026-05-08,288,1.056096527777778,0.23459118879166688,98.95833333333334,-207.06226237199976,64.49444444444445
reward_beta_1p0,44,PPO,2026-05-09,288,1.099092824074074,0.21700575965057892,100.0,-209.39765877936662,64.49444444444445
reward_beta_1p0,44,PPO,2026-05-10,288,1.0708765046296296,0.22391758435547182,99.65277777777779,-206.33826429437556,64.49444444444445
reward_beta_1p0,44,PPO,2026-05-11,283,1.1299964120370372,0.20069231717359126,100.0,-210.4459257601263,64.49444444444445
reward_beta_1p0,44,PPO,2026-05-12,288,1.0843128472222223,0.20770942632235118,98.95833333333334,-204.57031478083678,64.49444444444445
reward_beta_1p0,44,PPO,2026-05-13,288,1.103123726851852,0.1858791076873865,100.0,-201.1831830139671,64.49444444444445
reward_beta_1p0,44,PPO,2026-05-14,288,1.0802819444444445,0.20801159767984995,98.95833333333334,-203.90734013179664,64.49444444444445
reward_beta_1p0,44,PPO,2026-05-15,283,1.1071546296296297,0.2641816928813586,99.29328621908127,-224.56341908542427,64.49444444444445
reward_beta_1p0,44,PPO,2026-05-16,288,1.082969212962963,0.30916431384267123,97.91666666666666,-234.13932238668912,64.49444444444445
reward_beta_1p0,44,PPO,2026-05-17,288,1.0816255787037037,0.2634503819190868,99.30555555555556,-219.92370999269687,64.49444444444445
reward_beta_1p0,44,PPO,2026-05-18,288,1.097749189814815,0.198433345937069,98.95833333333334,-204.3988036298756,64.49444444444445
reward_beta_1p0,44,PPO,2026-05-19,288,1.124621875,0.23841525652984671,98.95833333333334,-220.9135938805957,64.49444444444445
reward_beta_1p0,44,PPO,2026-05-20,283,1.0910310185185186,0.24911058058472832,98.23321554770318,-217.89829430547775,64.49444444444445
reward_beta_1p0,44,PPO,2026-05-21,288,1.0802819444444445,0.21561338220534665,99.65277777777779,-205.69665407513963,64.49444444444445
reward_beta_1p0,44,PPO,2026-05-22,288,1.087000115740741,0.24448158229918582,98.61111111111111,-215.86069570216515,64.49444444444445
reward_beta_1p0,44,PPO,2026-05-23,288,1.1004364583333335,0.31557178015241427,98.61111111111111,-238.83467268389518,64.49444444444445
reward_beta_1p0,44,PPO,2026-05-24,17,0.08061805555555557,1.8360720760571816,64.70588235294117,-44.01322529297207,64.49444444444445
reward_beta_1p0,44,DQN,2026-05-07,283,1.1528381944444446,0.5840699913673264,100.0,-323.1918075569533,64.49444444444445
reward_beta_1p0,44,DQN,2026-05-08,288,1.0708765046296296,0.5848915633191663,98.95833333333334,-310.6987702359197,64.49444444444445
reward_beta_1p0,44,DQN,2026-05-09,288,1.0977491898148148,0.4962306288263658,100.0,-289.5644211019935,64.49444444444445
reward_beta_1p0,44,DQN,2026-05-10,288,1.0843128472222223,0.48792461027382494,99.65277777777779,-284.8722877588613,64.49444444444445
reward_beta_1p0,44,DQN,2026-05-11,283,1.1541818287037038,0.564344199637701,100.0,-317.85940849746913,64.49444444444445
reward_beta_1p0,44,DQN,2026-05-12,288,1.082969212962963,0.5764476652666485,98.95833333333334,-310.51692759679435,64.49444444444445
reward_beta_1p0,44,DQN,2026-05-13,288,1.124621875,0.5268036146001754,100.0,-303.36944100485067,64.49444444444445
reward_beta_1p0,44,DQN,2026-05-14,288,1.099092824074074,0.45030711327695666,98.95833333333334,-277.18844862376335,64.49444444444445
reward_beta_1p0,44,DQN,2026-05-15,283,1.1367145833333334,0.5829896136969523,99.29328621908127,-320.28606067623735,64.49444444444445
reward_beta_1p0,44,DQN,2026-05-16,288,1.08834375,0.6850971189121589,97.91666666666666,-343.40797024670167,64.49444444444445
reward_beta_1p0,44,DQN,2026-05-17,288,1.0910310185185186,0.4929530333591788,99.30555555555556,-287.7704736074431,64.49444444444445
reward_beta_1p0,44,DQN,2026-05-18,288,1.10581099537037,0.4625960985031651,98.95833333333334,-281.97767636891115,64.49444444444445
reward_beta_1p0,44,DQN,2026-05-19,288,1.1514945601851854,0.6126099980577517,98.95833333333334,-333.681679440632,64.49444444444445
reward_beta_1p0,44,DQN,2026-05-20,283,1.08834375,0.6636048164478116,98.23321554770318,-334.7001630547303,64.49444444444445
reward_beta_1p0,44,DQN,2026-05-21,288,1.1125291666666668,0.49720774609684387,99.65277777777779,-292.795830875891,64.49444444444445
reward_beta_1p0,44,DQN,2026-05-22,288,1.1017800925925927,0.5079722671559465,98.61111111111111,-294.4960129409122,64.49444444444445
reward_beta_1p0,44,DQN,2026-05-23,288,1.1259655092592593,0.663669041956392,98.61111111111111,-343.8366840834405,64.49444444444445
reward_beta_1p0,44,DQN,2026-05-24,17,0.08061805555555555,2.0169520619808394,64.70588235294117,-47.08818505367426,64.49444444444445
reward_beta_1p0,45,PPO,2026-05-07,283,1.148807291666667,0.1858067303552075,100.0,-209.73330469052354,64.49444444444445
reward_beta_1p0,45,PPO,2026-05-08,288,1.0695328703703704,0.2074849103483027,98.95833333333334,-201.75565418031087,64.49444444444445
reward_beta_1p0,45,PPO,2026-05-09,288,1.1111855324074076,0.18885399045377638,100.0,-203.53994925068733,64.49444444444445
reward_beta_1p0,45,PPO,2026-05-10,288,1.087000115740741,0.1822946532897824,99.65277777777779,-197.35086014745724,64.49444444444445
reward_beta_1p0,45,PPO,2026-05-11,283,1.1340273148148148,0.1890275765507966,100.0,-207.89480416387516,64.49444444444445
reward_beta_1p0,45,PPO,2026-05-12,288,1.0775946759259258,0.2001676902143189,98.95833333333334,-201.14829478172348,64.49444444444445
reward_beta_1p0,45,PPO,2026-05-13,288,1.1071546296296297,0.17073958962250893,100.0,-197.57300181128224,64.49444444444445
reward_beta_1p0,45,PPO,2026-05-14,288,1.0896873842592596,0.20192396472945587,98.95833333333334,-203.90410184208298,64.49444444444445
reward_beta_1p0,45,PPO,2026-05-15,283,1.1232782407407407,0.20597888302037948,99.29328621908127,-211.09202389476715,64.49444444444445
reward_beta_1p0,45,PPO,2026-05-16,288,1.0964055555555556,0.2671230524073816,97.91666666666666,-224.53143909332567,64.49444444444445
reward_beta_1p0,45,PPO,2026-05-17,288,1.1031237268518521,0.2030055156642198,99.30555555555556,-206.51558851129516,64.49444444444445
reward_beta_1p0,45,PPO,2026-05-18,288,1.087000115740741,0.20189206749550992,98.95833333333334,-203.39491543870653,64.49444444444445
reward_beta_1p0,45,PPO,2026-05-19,288,1.1326836805555558,0.21501764647848923,98.95833333333334,-215.67508218580468,64.49444444444445
reward_beta_1p0,45,PPO,2026-05-20,283,1.0923746527777778,0.22959429863714528,98.23321554770318,-212.62518651431193,64.49444444444445
reward_beta_1p0,45,PPO,2026-05-21,288,1.0950619212962962,0.18281020220551503,99.65277777777779,-198.999338235188,64.49444444444445
reward_beta_1p0,45,PPO,2026-05-22,288,1.1004364583333335,0.2168540711055661,98.61111111111111,-210.4039724784029,64.49444444444445
reward_beta_1p0,45,PPO,2026-05-23,288,1.124621875,0.24148133571023786,98.61111111111111,-221.99662468454824,64.49444444444445
reward_beta_1p0,45,PPO,2026-05-24,17,0.08330532407407408,1.8069444738089961,64.70588235294117,-44.018056054752925,64.49444444444445
reward_beta_1p0,45,DQN,2026-05-07,283,1.1514945601851854,0.21961879066338413,100.0,-219.80211775773736,64.49444444444445
reward_beta_1p0,45,DQN,2026-05-08,288,1.0816255787037037,0.29435662110222727,98.95833333333334,-229.0247068774412,64.49444444444445
reward_beta_1p0,45,DQN,2026-05-09,288,1.113872800925926,0.26030485608187837,100.0,-224.6177985515809,64.49444444444445
reward_beta_1p0,45,DQN,2026-05-10,288,1.08834375,0.28910523502580365,99.65277777777779,-228.36230768743118,64.49444444444445
reward_beta_1p0,45,DQN,2026-05-11,283,1.1447763888888889,0.19664491793343042,100.0,-212.0505117751607,64.49444444444445
reward_beta_1p0,45,DQN,2026-05-12,288,1.0923746527777778,0.2605348348031712,98.95833333333334,-221.2840324233132,64.49444444444445
reward_beta_1p0,45,DQN,2026-05-13,288,1.1152164351851852,0.2416980801529932,100.0,-219.50904708406165,64.49444444444445
reward_beta_1p0,45,DQN,2026-05-14,288,1.093718287037037,0.2503284542055752,98.95833333333334,-218.59459481120538,64.49444444444445
reward_beta_1p0,45,DQN,2026-05-15,283,1.1326836805555558,0.27336013864607134,99.29328621908127,-231.91091923683808,64.49444444444445
reward_beta_1p0,45,DQN,2026-05-16,288,1.1017800925925927,0.353005101503965,97.91666666666666,-250.26546923314157,64.49444444444445
reward_beta_1p0,45,DQN,2026-05-17,288,1.108498263888889,0.29411842685199624,99.30555555555556,-233.7561069333749,64.49444444444445
reward_beta_1p0,45,DQN,2026-05-18,288,1.1017800925925927,0.22246962725526925,98.95833333333334,-212.07125264951736,64.49444444444445
reward_beta_1p0,45,DQN,2026-05-19,288,1.1474636574074075,0.24650751725376668,98.95833333333334,-227.4941649690847,64.49444444444445
reward_beta_1p0,45,DQN,2026-05-20,283,1.1004364583333333,0.3037720320855435,98.23321554770318,-235.1174850802086,64.49444444444445
reward_beta_1p0,45,DQN,2026-05-21,288,1.103123726851852,0.25717000636888804,99.65277777777779,-221.9149618342396,64.49444444444445
reward_beta_1p0,45,DQN,2026-05-22,288,1.099092824074074,0.2839858196400919,98.61111111111111,-229.48791605634617,64.49444444444445
reward_beta_1p0,45,DQN,2026-05-23,288,1.1326836805555556,0.31233041339936884,98.61111111111111,-243.90115905901806,64.49444444444445
reward_beta_1p0,45,DQN,2026-05-24,17,0.08196168981481482,1.8267459166221733,64.70588235294117,-44.10468058257693,64.49444444444445
reward_beta_1p0,46,PPO,2026-05-07,283,1.101780092592593,0.2660301936956362,100.0,-223.68654481586486,64.49444444444445
reward_beta_1p0,46,PPO,2026-05-08,288,1.050721990740741,0.3116556203228273,98.95833333333334,-228.25681865297383,64.49444444444445
reward_beta_1p0,46,PPO,2026-05-09,288,1.092374652777778,0.24847059865643503,100.0,-217.2095324130531,64.49444444444445
reward_beta_1p0,46,PPO,2026-05-10,288,1.0708765046296298,0.24007623749412518,99.65277777777779,-210.9919563983077,64.49444444444445
reward_beta_1p0,46,PPO,2026-05-11,283,1.1017800925925927,0.23715006474852415,100.0,-215.5134683238321,64.49444444444445
reward_beta_1p0,46,PPO,2026-05-12,288,1.050721990740741,0.3423243524343466,98.95833333333334,-237.08941350109166,64.49444444444445
reward_beta_1p0,46,PPO,2026-05-13,288,1.0829692129629631,0.25927697661233845,100.0,-218.57176926435312,64.49444444444445
reward_beta_1p0,46,PPO,2026-05-14,288,1.0655019675925927,0.2461117773175132,98.95833333333334,-212.13019186744367,64.49444444444445
reward_beta_1p0,46,PPO,2026-05-15,283,1.0910310185185186,0.2997780209547291,99.29328621908127,-231.63717993018827,64.49444444444445
reward_beta_1p0,46,PPO,2026-05-16,288,1.0775946759259258,0.37518418041515217,97.91666666666666,-252.15304395956352,64.49444444444445
reward_beta_1p0,46,PPO,2026-05-17,288,1.0964055555555556,0.26589253385973294,99.30555555555556,-223.3770497516027,64.49444444444445
reward_beta_1p0,46,PPO,2026-05-18,288,1.061471064814815,0.27279397977129105,98.95833333333334,-219.06466617413164,64.49444444444445
reward_beta_1p0,46,PPO,2026-05-19,288,1.1058109953703705,0.2981217484824998,98.95833333333334,-234.60906356295965,64.49444444444445
reward_beta_1p0,46,PPO,2026-05-20,283,1.0655019675925927,0.34567591272717846,98.23321554770318,-240.47628330179126,64.49444444444445
reward_beta_1p0,46,PPO,2026-05-21,288,1.0775946759259258,0.2665302298582268,99.65277777777779,-219.86070619916913,64.49444444444445
reward_beta_1p0,46,PPO,2026-05-22,288,1.0802819444444445,0.2829806672186191,98.61111111111111,-225.6984321589622,64.49444444444445
reward_beta_1p0,46,PPO,2026-05-23,288,1.099092824074074,0.32107250311500013,98.61111111111111,-240.16888089711978,64.49444444444445
reward_beta_1p0,46,PPO,2026-05-24,17,0.0792744212962963,1.8332540191069788,64.70588235294117,-43.715318324818625,64.49444444444445
reward_beta_1p0,46,DQN,2026-05-07,283,1.1420891203703705,0.2045569221693995,100.0,-213.7896089739398,64.49444444444445
reward_beta_1p0,46,DQN,2026-05-08,288,1.0762510416666666,0.26910925104220507,98.95833333333334,-220.75346430015483,64.49444444444445
reward_beta_1p0,46,DQN,2026-05-09,288,1.1165600694444444,0.20886153210694886,100.0,-210.30212124680116,64.49444444444445
reward_beta_1p0,46,DQN,2026-05-10,288,1.0856564814814815,0.23241281576396094,99.65277777777779,-211.53489094002066,64.49444444444445
reward_beta_1p0,46,DQN,2026-05-11,283,1.1367145833333334,0.20874725915292044,100.0,-213.97547434027638,64.49444444444445
reward_beta_1p0,46,DQN,2026-05-12,288,1.0856564814814815,0.24584504126870904,98.95833333333334,-215.8033718853881,64.49444444444445
reward_beta_1p0,46,DQN,2026-05-13,288,1.1152164351851852,0.227231856453704,100.0,-215.34277465866654,64.49444444444445
reward_beta_1p0,46,DQN,2026-05-14,288,1.0896873842592596,0.23702751043530845,98.95833333333334,-214.01392300536838,64.49444444444445
reward_beta_1p0,46,DQN,2026-05-15,283,1.1340273148148148,0.2276005301549596,99.29328621908127,-219.21095003385332,64.49444444444445
reward_beta_1p0,46,DQN,2026-05-16,288,1.099092824074074,0.3023380893036266,97.91666666666666,-235.17336971944417,64.49444444444445
reward_beta_1p0,46,DQN,2026-05-17,288,1.1111855324074076,0.2376014096894714,99.30555555555556,-217.9792059905676,64.49444444444445
reward_beta_1p0,46,DQN,2026-05-18,288,1.0923746527777778,0.22963673157707565,98.95833333333334,-212.3853786941976,64.49444444444445
reward_beta_1p0,46,DQN,2026-05-19,288,1.1407454861111113,0.23408230586352494,98.95833333333334,-222.66570408869507,64.49444444444445
reward_beta_1p0,46,DQN,2026-05-20,283,1.0923746527777778,0.28819178051912625,98.23321554770318,-229.2082738869125,64.49444444444445
reward_beta_1p0,46,DQN,2026-05-21,288,1.1058109953703705,0.22525218352551135,99.65277777777779,-213.22262885534695,64.49444444444445
reward_beta_1p0,46,DQN,2026-05-22,288,1.0977491898148148,0.2708196097710579,98.61111111111111,-225.44604761406433,64.49444444444445
reward_beta_1p0,46,DQN,2026-05-23,288,1.1353709490740742,0.25812918784799854,98.61111111111111,-228.7912061002233,64.49444444444445
reward_beta_1p0,46,DQN,2026-05-24,17,0.08061805555555557,1.823500875524861,64.70588235294117,-43.799514883922626,64.49444444444445
reward_bonus_0p0,42,PPO,2026-05-07,283,1.1380582175925928,0.3415334488512386,100.0,-202.52896602490057,64.49444444444445
reward_bonus_0p0,42,PPO,2026-05-08,288,1.0520656250000002,0.46909695745754537,98.95833333333334,-232.97492374777306,64.49444444444445
reward_bonus_0p0,42,PPO,2026-05-09,288,1.066845601851852,0.5528954559443977,100.0,-258.4838913119866,64.49444444444445
reward_bonus_0p0,42,PPO,2026-05-10,288,1.0534092592592592,0.43178731518817987,99.65277777777779,-222.35474677419597,64.49444444444445
reward_bonus_0p0,42,PPO,2026-05-11,283,1.1353709490740742,0.23148405684324463,100.0,-171.13498808663815,64.49444444444445
reward_bonus_0p0,42,PPO,2026-05-12,288,1.0762510416666669,0.36417663245515847,98.95833333333334,-205.0078701470857,64.49444444444445
reward_bonus_0p0,42,PPO,2026-05-13,288,1.1125291666666668,0.393185145266944,100.0,-216.7373218368799,64.49444444444445
reward_bonus_0p0,42,PPO,2026-05-14,288,1.1098418981481482,0.38698160538855864,98.95833333333334,-214.7007023519048,64.49444444444445
reward_bonus_0p0,42,PPO,2026-05-15,283,1.0950619212962964,0.3828218790955472,99.29328621908127,-210.2135917840399,64.49444444444445
reward_bonus_0p0,42,PPO,2026-05-16,288,1.0520656250000002,0.6122011665628253,97.91666666666666,-274.18893597009384,64.49444444444445
reward_bonus_0p0,42,PPO,2026-05-17,288,1.0144438657407409,0.7417447003420594,99.30555555555556,-307.997473698513,64.49444444444445
reward_bonus_0p0,42,PPO,2026-05-18,288,1.1205909722222223,0.29690478535214654,98.95833333333334,-189.7585781814181,64.49444444444445
reward_bonus_0p0,42,PPO,2026-05-19,288,1.1313400462962964,0.3125410276905466,98.95833333333334,-195.2618159748775,64.49444444444445
reward_bonus_0p0,42,PPO,2026-05-20,283,1.0937182870370372,0.44733528386399457,98.23321554770318,-228.34588533351052,64.49444444444445
reward_bonus_0p0,42,PPO,2026-05-21,288,1.0440038194444445,0.5702005500381071,99.65277777777779,-261.3427584109748,64.49444444444445
reward_bonus_0p0,42,PPO,2026-05-22,288,1.0722201388888888,0.4262372448973913,98.61111111111111,-222.50632653044875,64.49444444444445
reward_bonus_0p0,42,PPO,2026-05-23,288,1.0574401620370373,0.5206274366643368,98.61111111111111,-248.31570175932882,64.49444444444445
reward_bonus_0p0,42,PPO,2026-05-24,17,0.08196168981481482,1.8483650845530852,64.70588235294117,-39.04720643740246,64.49444444444445
reward_bonus_0p0,42,DQN,2026-05-07,283,1.1716490740740741,0.21502802338699822,100.0,-169.8529306185206,64.49444444444445
reward_bonus_0p0,42,DQN,2026-05-08,288,1.103123726851852,0.26416462765388576,98.95833333333334,-178.70441276431907,64.49444444444445
reward_bonus_0p0,42,DQN,2026-05-09,288,1.1420891203703705,0.24814155028046248,100.0,-177.7147664807733,64.49444444444445
reward_bonus_0p0,42,DQN,2026-05-10,288,1.1299964120370372,0.24355944648245226,99.65277777777779,-175.27012058694623,64.49444444444445
reward_bonus_0p0,42,DQN,2026-05-11,283,1.1595563657407408,0.15654618598643746,100.0,-152.1775706341617,64.49444444444445
reward_bonus_0p0,42,DQN,2026-05-12,288,1.103123726851852,0.21698249954332105,98.95833333333334,-165.11595986847647,64.49444444444445
reward_bonus_0p0,42,DQN,2026-05-13,288,1.1353709490740742,0.24065244567034438,100.0,-174.93290435305926,64.49444444444445
reward_bonus_0p0,42,DQN,2026-05-14,288,1.1232782407407407,0.20644506336063306,98.95833333333334,-163.9561782478625,64.49444444444445
reward_bonus_0p0,42,DQN,2026-05-15,283,1.1461200231481483,0.2584843860410541,99.29328621908127,-179.77608124961836,64.49444444444445
reward_bonus_0p0,42,DQN,2026-05-16,288,1.1259655092592593,0.3046116571690366,97.91666666666666,-192.4781572646826,64.49444444444445
reward_bonus_0p0,42,DQN,2026-05-17,288,1.1380582175925926,0.25886489545423114,99.30555555555556,-180.42808989081865,64.49444444444445
reward_bonus_0p0,42,DQN,2026-05-18,288,1.1232782407407407,0.17139281878377757,98.95833333333334,-153.8611318097279,64.49444444444445
reward_bonus_0p0,42,DQN,2026-05-19,288,1.1622436342592593,0.21511301082604198,98.95833333333334,-170.07754711790028,64.49444444444445
reward_bonus_0p0,42,DQN,2026-05-20,283,1.108498263888889,0.2877902406584498,98.23321554770318,-184.56963810634116,64.49444444444445
reward_bonus_0p0,42,DQN,2026-05-21,288,1.1219346064814812,0.26442689098547095,99.65277777777779,-180.52994460381572,64.49444444444445
reward_bonus_0p0,42,DQN,2026-05-22,288,1.1273091435185185,0.24441135811788664,98.61111111111111,-175.2654711379514,64.49444444444445
reward_bonus_0p0,42,DQN,2026-05-23,288,1.1541818287037038,0.282904628850502,98.61111111111111,-188.85153310894458,64.49444444444445
reward_bonus_0p0,42,DQN,2026-05-24,17,0.08464895833333334,1.7811252456607496,64.70588235294117,-38.15412917623274,64.49444444444445
reward_bonus_0p0,43,PPO,2026-05-07,283,1.1649309027777779,0.8063587888305094,92.57950530035336,-336.57453723903393,64.49444444444445
reward_bonus_0p0,43,PPO,2026-05-08,288,1.1004364583333335,0.8952025919316626,95.13888888888889,-360.19334647631865,64.49444444444445
reward_bonus_0p0,43,PPO,2026-05-09,288,1.031911111111111,0.8244734299337587,91.66666666666666,-333.4483478209226,64.49444444444445
reward_bonus_0p0,43,PPO,2026-05-10,288,1.087000115740741,0.49195030839430703,99.65277777777779,-242.8066888175604,64.49444444444445
reward_bonus_0p0,43,PPO,2026-05-11,283,1.1797108796296298,1.0434520617078504,82.3321554770318,-405.04693346332186,64.49444444444445
reward_bonus_0p0,43,PPO,2026-05-12,288,1.0789383101851855,0.9234757708619082,88.54166666666666,-366.3360220082299,64.49444444444445
reward_bonus_0p0,43,PPO,2026-05-13,288,1.1058109953703705,0.9534742672221468,97.91666666666666,-377.4755889599783,64.49444444444445
reward_bonus_0p0,43,PPO,2026-05-14,288,1.1528381944444446,0.8511149699586628,88.54166666666666,-352.37111134809487,64.49444444444445
reward_bonus_0p0,43,PPO,2026-05-15,283,1.1313400462962964,0.9380105694313405,90.45936395759718,-370.7069911490692,64.49444444444445
reward_bonus_0p0,43,PPO,2026-05-16,288,1.1017800925925927,0.9198328069942678,97.22222222222221,-367.4118484143492,64.49444444444445
reward_bonus_0p0,43,PPO,2026-05-17,288,1.0036947916666668,1.0326806658167136,88.19444444444444,-390.78703175521343,64.49444444444445
reward_bonus_0p0,43,PPO,2026-05-18,288,1.1488072916666667,0.8405813086795662,92.01388888888889,-348.9624168997151,64.49444444444445
reward_bonus_0p0,43,PPO,2026-05-19,288,1.1541818287037038,1.099612800026919,84.02777777777779,-424.0634864077528,64.49444444444445
reward_bonus_0p0,43,PPO,2026-05-20,283,1.0923746527777778,0.8951441056341767,96.46643109540636,-354.9507818944722,64.49444444444445
reward_bonus_0p0,43,PPO,2026-05-21,288,1.0735637731481484,1.0592779346954075,97.56944444444444,-404.94704519227736,64.49444444444445
reward_bonus_0p0,43,PPO,2026-05-22,288,1.1407454861111113,0.7575450699499692,95.13888888888889,-324.2979801455911,64.49444444444445
reward_bonus_0p0,43,PPO,2026-05-23,288,1.1205909722222223,0.9666240364691614,88.54166666666666,-382.6377225031185,64.49444444444445
reward_bonus_0p0,43,PPO,2026-05-24,17,0.08061805555555555,1.891494496317791,64.70588235294117,-39.65540643740246,64.49444444444445
reward_bonus_0p0,43,DQN,2026-05-07,283,1.175679976851852,0.31665323607822893,100.0,-198.98786581013886,64.49444444444445
reward_bonus_0p0,43,DQN,2026-05-08,288,1.103123726851852,0.32896610425511,98.95833333333334,-197.36723802547158,64.49444444444445
reward_bonus_0p0,43,DQN,2026-05-09,288,1.1259655092592593,0.2584032486947349,100.0,-179.17013562408368,64.49444444444445
reward_bonus_0p0,43,DQN,2026-05-10,288,1.1098418981481482,0.2139924861793376,99.65277777777779,-164.87983601964922,64.49444444444445
reward_bonus_0p0,43,DQN,2026-05-11,283,1.1944908564814816,0.434556815519909,100.0,-234.10457879213425,64.49444444444445
reward_bonus_0p0,43,DQN,2026-05-12,288,1.1367145833333334,0.39589147388087575,98.95833333333334,-219.76674447769224,64.49444444444445
reward_bonus_0p0,43,DQN,2026-05-13,288,1.1434327546296295,0.2892048811173941,100.0,-189.66600576180952,64.49444444444445
reward_bonus_0p0,43,DQN,2026-05-14,288,1.1340273148148148,0.32200217368508227,98.95833333333334,-198.2366260213038,64.49444444444445
reward_bonus_0p0,43,DQN,2026-05-15,283,1.1461200231481483,0.35828631780933795,99.29328621908127,-208.02002794004264,64.49444444444445
reward_bonus_0p0,43,DQN,2026-05-16,288,1.1179037037037038,0.38893681824971726,97.91666666666666,-216.0138036559187,64.49444444444445
reward_bonus_0p0,43,DQN,2026-05-17,288,1.113872800925926,0.3022591947250503,99.30555555555556,-190.67564808081454,64.49444444444445
reward_bonus_0p0,43,DQN,2026-05-18,288,1.166274537037037,0.5306853559412537,98.95833333333334,-261.3373825110811,64.49444444444445
reward_bonus_0p0,43,DQN,2026-05-19,288,1.1823981481481483,0.39950949307628875,98.95833333333334,-225.05873400597122,64.49444444444445
reward_bonus_0p0,43,DQN,2026-05-20,283,1.1340273148148148,0.4029935991560965,98.23321554770318,-219.5471885611754,64.49444444444445
reward_bonus_0p0,43,DQN,2026-05-21,288,1.1232782407407407,0.2955269041487994,99.65277777777779,-189.61174839485432,64.49444444444445
reward_bonus_0p0,43,DQN,2026-05-22,288,1.1299964120370372,0.2815963990260284,98.61111111111111,-186.22476291949613,64.49444444444445
reward_bonus_0p0,43,DQN,2026-05-23,288,1.1407454861111113,0.40630573822484445,98.61111111111111,-223.1410526087553,64.49444444444445
reward_bonus_0p0,43,DQN,2026-05-24,17,0.0859925925925926,1.8457396155431027,64.70588235294117,-39.37757346423275,64.49444444444445
reward_bonus_0p0,44,PPO,2026-05-07,283,1.1461200231481483,0.25988862247992367,100.0,-180.17348016181828,64.49444444444445
reward_bonus_0p0,44,PPO,2026-05-08,288,1.1125291666666668,0.5754584420134689,92.36111111111111,-269.232031299879,64.49444444444445
reward_bonus_0p0,44,PPO,2026-05-09,288,1.1394018518518518,0.3860825376288056,98.61111111111111,-217.19177083709604,64.49444444444445
reward_bonus_0p0,44,PPO,2026-05-10,288,1.1326836805555556,0.5074275993281839,93.75,-251.51414860651695,64.49444444444445
reward_bonus_0p0,44,PPO,2026-05-11,283,1.1299964120370374,0.23456914277712995,100.0,-171.50806740592762,64.49444444444445
reward_bonus_0p0,44,PPO,2026-05-12,288,1.1353709490740744,0.5818814543165204,89.93055555555556,-273.2068588431579,64.49444444444445
reward_bonus_0p0,44,PPO,2026-05-13,288,1.1219346064814815,0.3440370676870229,100.0,-203.45767549386267,64.49444444444445
reward_bonus_0p0,44,PPO,2026-05-14,288,1.1246218750000003,0.41156896766516987,98.26388888888889,-223.1568626875688,64.49444444444445
